seed,feature,coefficient,absolute_coefficient,coefficient_space
46,Bwd Pkts/s,-0.2135131189939211,0.2135131189939211,after_train_only_standardization
46,Pkt Len Min,-0.46371489031858176,0.46371489031858176,after_train_only_standardization
46,Pkt Len Max,1.6598020674686795,1.6598020674686795,after_train_only_standardization
46,Pkt Len Mean,0.041824473278876576,0.041824473278876576,after_train_only_standardization
46,Pkt Len Std,2.252144762859746,2.252144762859746,after_train_only_standardization
46,Pkt Len Var,-3.300546573990331,3.300546573990331,after_train_only_standardization
46,FIN Flag Cnt,0.3438991522669963,0.3438991522669963,after_train_only_standardization
46,SYN Flag Cnt,-0.2666410891412585,0.2666410891412585,after_train_only_standardization
46,RST Flag Cnt,-0.30617152008729215,0.30617152008729215,after_train_only_standardization
46,PSH Flag Cnt,-6.315052818884454,6.315052818884454,after_train_only_standardization
46,ACK Flag Cnt,-0.06694758468295986,0.06694758468295986,after_train_only_standardization
46,URG Flag Cnt,-0.22200201453072826,0.22200201453072826,after_train_only_standardization
46,CWE Flag Count,0.0,0.0,after_train_only_standardization
46,ECE Flag Cnt,-0.30617152008729215,0.30617152008729215,after_train_only_standardization
46,Down/Up Ratio,-0.15106691484477397,0.15106691484477397,after_train_only_standardization
46,Pkt Size Avg,0.36646720824124135,0.36646720824124135,after_train_only_standardization
46,Fwd Seg Size Avg,1.129918640507724,1.129918640507724,after_train_only_standardization
46,Bwd Seg Size Avg,-0.5800208560720994,0.5800208560720994,after_train_only_standardization
46,Fwd Byts/b Avg,0.0,0.0,after_train_only_standardization
46,Fwd Pkts/b Avg,0.0,0.0,after_train_only_standardization
46,Fwd Blk Rate Avg,0.0,0.0,after_train_only_standardization
46,Bwd Byts/b Avg,0.0,0.0,after_train_only_standardization
46,Bwd Pkts/b Avg,0.0,0.0,after_train_only_standardization
46,Bwd Blk Rate Avg,0.0,0.0,after_train_only_standardization
46,Subflow Fwd Pkts,0.34356353130620004,0.34356353130620004,after_train_only_standardization
46,Subflow Fwd Byts,-0.8939139423897523,0.8939139423897523,after_train_only_standardization
46,Subflow Bwd Pkts,-1.577350860449017,1.577350860449017,after_train_only_standardization
46,Subflow Bwd Byts,-1.0687271513469665,1.0687271513469665,after_train_only_standardization
46,Init Fwd Win Byts,0.7828417924334837,0.7828417924334837,after_train_only_standardization
46,Init Bwd Win Byts,-0.8399493254882225,0.8399493254882225,after_train_only_standardization
46,Fwd Act Data Pkts,-0.4123662723612089,0.4123662723612089,after_train_only_standardization
46,Fwd Seg Size Min,8.293029971104977,8.293029971104977,after_train_only_standardization
46,Active Mean,-0.08341078259922866,0.08341078259922866,after_train_only_standardization
46,Active Std,0.6843391581190095,0.6843391581190095,after_train_only_standardization
46,Active Max,-0.36422569695035917,0.36422569695035917,after_train_only_standardization
46,Active Min,-0.3230952291273101,0.3230952291273101,after_train_only_standardization
46,Idle Mean,0.13952662004570918,0.13952662004570918,after_train_only_standardization
46,Idle Std,-0.10095407743137448,0.10095407743137448,after_train_only_standardization
46,Idle Max,0.2895515232680813,0.2895515232680813,after_train_only_standardization
46,Idle Min,0.17840413521986345,0.17840413521986345,after_train_only_standardization
